transactionID;carrierID;customerID;amount;date
5298;3;419;11,84;2008-10-13 22:16:28
5299;3;623;19,35;2007-06-30 10:56:37
5300;1;289;7,16;2005-04-13 20:52:34
5301;2;873;13,1;2008-04-15 18:12:20
5302;1;759;18,79;2006-03-17 01:31:48
5303;1;929;13,38;2009-04-04 04:47:46
5304;2;196;9,99;2007-02-17 15:17:55
5305;2;400;9,31;2008-04-16 12:17:36
5306;1;205;19,0;2009-05-19 07:17:49
5307;2;395;9,45;2009-12-24 13:41:56
5308;1;242;16,97;2008-09-12 15:19:34
5309;1;294;10,02;2008-01-01 01:04:43
5310;1;555;13,78;2006-07-08 10:54:07
5311;1;873;16,78;2008-06-04 21:33:02
5312;2;397;16,74;2007-06-05 14:11:16
5313;2;682;7,12;2006-11-14 13:40:45
5314;2;810;18,06;2006-10-19 02:19:06
5315;3;636;11,95;2008-06-09 09:14:48
5316;1;197;6,14;2006-09-04 19:40:58
5317;3;368;14,32;2008-02-26 12:37:54
5318;1;6;19,53;2009-02-18 23:14:51
5319;1;175;17,11;2009-07-19 11:28:06
5320;1;851;9,91;2009-03-10 13:13:01
5321;1;262;12,83;2009-01-26 10:22:44
5322;3;946;17,15;2006-04-23 13:02:13
5323;1;694;6,57;2008-08-27 01:29:35
5324;3;38;11,01;2005-01-13 16:31:12
5325;3;102;9,25;2007-02-04 16:22:16
5326;1;204;13,36;2009-12-29 18:40:44
5327;3;974;6,28;2008-12-13 12:37:37
5328;1;963;13,12;2008-01-12 18:01:49
5329;1;894;7,0;2008-10-19 04:28:52
5330;2;869;6,9;2009-12-21 15:11:43
5331;3;211;11,48;2009-11-26 07:02:30
5332;3;161;14,5;2005-10-08 22:32:48
5333;2;808;9,4;2005-06-23 10:18:06
5334;3;935;12,33;2008-04-06 11:05:37
5335;3;266;18,79;2009-08-28 09:10:11
5336;1;631;7,78;2006-11-02 23:45:52
5337;2;440;10,1;2008-10-12 15:14:59
5338;1;511;13,62;2007-04-19 05:24:49
5339;3;778;7,88;2009-06-07 17:17:48
5340;1;741;9,24;2007-09-15 13:45:32
5341;2;777;5,72;2007-11-29 17:43:31
5342;1;689;15,57;2008-05-19 01:56:02
5343;3;388;10,93;2005-03-09 01:58:24
5344;1;462;5,45;2009-01-07 05:52:51
5345;1;109;12,28;2005-12-19 13:23:26
5346;2;939;10,37;2005-10-28 11:16:05
5347;3;248;14,24;2006-05-17 20:04:18
5348;3;168;11,79;2005-07-29 19:58:40
5349;3;863;6,61;2008-10-30 21:42:47
5350;3;827;5,79;2005-06-01 15:23:04
5351;1;166;5,12;2006-12-21 12:05:13
5352;2;34;6,37;2007-02-23 12:37:29
5353;1;822;16,87;2005-05-01 02:14:24
5354;3;953;10,87;2009-12-03 01:00:28
5355;1;247;10,89;2008-03-14 01:12:01
5356;2;78;9,97;2006-03-09 22:26:17
5357;1;716;11,96;2007-08-03 14:17:46
5358;3;84;18,11;2005-04-29 20:11:30
5359;2;370;8,05;2006-06-23 21:26:53
5360;3;47;5,95;2009-11-05 13:24:08
5361;3;246;13,78;2007-12-17 04:19:08
5362;2;98;16,7;2005-04-21 06:25:35
5363;3;574;7,26;2009-10-19 12:16:23
5364;3;581;6,45;2007-11-06 23:59:15
5365;3;942;12,03;2007-03-11 19:12:31
5366;3;578;5,1;2009-01-08 22:00:27
5367;2;438;5,6;2009-09-24 14:37:14
5368;1;584;14,6;2006-07-30 17:46:53
5369;1;338;6,13;2007-11-28 04:31:30
5370;3;25;19,99;2009-05-24 08:39:15
5371;2;145;5,78;2007-01-20 08:43:50
5372;1;767;6,14;2005-04-03 07:32:18
5373;3;520;13,05;2006-01-07 20:46:48
5374;3;59;18,07;2005-04-22 22:27:03
5375;2;584;5,61;2006-06-13 22:09:36
5376;1;701;8,26;2007-12-12 07:55:36
5377;3;290;11,5;2009-03-19 15:32:09
5378;2;379;12,66;2006-06-24 05:56:04
5379;3;382;7,69;2007-04-15 13:54:47
5380;1;325;6,31;2007-05-13 22:51:54
5381;3;765;14,19;2009-07-17 06:26:22
5382;1;50;18,3;2006-11-03 11:16:38
5383;2;263;19,16;2007-10-30 04:58:05
5384;1;885;10,77;2005-01-18 03:55:41
5385;2;923;10,41;2006-05-01 16:58:39
5386;3;800;18,56;2005-05-06 02:52:05
5387;2;830;6,16;2009-06-17 22:44:47
5388;1;116;14,21;2007-02-24 09:40:13
5389;1;312;8,81;2006-04-28 15:28:30
5390;3;23;8,2;2005-10-15 17:37:28
5391;3;360;17,97;2005-04-10 06:56:22
5392;3;942;10,18;2008-08-05 01:07:29
5393;1;848;10,71;2009-03-18 13:05:31
5394;1;594;18,72;2005-04-11 02:07:39
5395;2;813;18,33;2007-09-21 20:11:32
5396;1;66;16,37;2005-08-23 21:03:15
5397;2;821;10,97;2006-05-07 22:46:42
5398;3;780;14,04;2008-01-31 16:41:49
5399;2;896;13,74;2009-08-07 08:08:29
5400;2;868;18,76;2008-07-30 04:17:57
5401;2;580;17,26;2005-06-20 04:15:34
5402;1;139;6,43;2007-08-01 17:53:37
5403;1;371;19,5;2009-02-14 14:36:34
5404;2;734;6,03;2008-12-18 15:07:16
5405;3;986;12,75;2006-07-27 16:26:55
5406;1;187;19,37;2005-01-27 06:56:15
5407;3;992;14,75;2005-01-27 11:23:24
5408;3;165;17,74;2006-03-19 12:03:40
5409;1;609;12,42;2008-10-21 09:31:25
5410;1;972;16,28;2008-06-19 10:52:13
5411;1;256;17,98;2005-01-07 14:48:06
5412;2;174;16,37;2008-02-28 19:27:44
5413;1;422;10,13;2008-09-05 01:56:58
5414;2;927;15,99;2005-03-13 14:11:04
5415;3;785;18,2;2005-07-22 04:12:20
5416;2;997;5,7;2006-09-01 02:31:56
5417;2;209;6,86;2007-11-12 01:51:49
5418;3;937;7,68;2005-08-03 07:09:47
5419;1;189;9,23;2007-07-01 07:50:23
5420;3;214;18,23;2005-04-18 17:18:07
5421;2;636;19,92;2006-10-04 00:43:39
5422;2;697;16,5;2007-09-05 06:40:24
5423;2;911;15,58;2008-12-07 19:14:10
5424;1;882;8,05;2009-08-08 22:50:26
5425;3;185;6,22;2006-07-03 19:22:44
5426;3;67;18,6;2006-10-01 20:40:56
5427;1;88;7,25;2008-06-28 10:33:12
5428;1;334;5,14;2005-12-15 06:10:45
5429;2;953;16,72;2008-01-26 07:34:52
5430;3;362;5,56;2005-05-15 04:36:23
5431;3;737;10,97;2006-07-20 13:44:15
5432;3;293;10,61;2006-05-18 21:27:32
5433;2;747;5,36;2009-01-28 13:41:53
5434;1;212;10,25;2009-07-24 04:35:43
5435;3;917;14,42;2008-01-30 11:42:10
5436;2;326;11,58;2009-07-04 07:50:36
5437;2;574;13,04;2005-02-03 19:28:06
5438;1;591;12,77;2005-07-13 21:03:29
5439;3;745;5,84;2007-11-08 18:54:49
5440;3;783;7,3;2006-03-30 12:54:09
5441;1;769;17,22;2007-08-28 08:46:46
5442;1;832;13,67;2009-10-21 09:14:13
5443;2;200;17,98;2009-11-13 09:21:40
5444;2;767;16,94;2009-03-31 02:02:18
5445;3;609;13,54;2009-12-26 21:31:51
5446;2;557;15,14;2008-03-10 14:48:47
5447;1;53;9,16;2007-05-24 10:52:15
5448;1;232;19,8;2005-07-22 13:07:37
5449;3;488;12,64;2009-07-12 11:23:57
5450;1;957;13,15;2006-12-09 16:18:32
5451;3;170;19,66;2005-10-11 23:46:55
5452;3;433;16,81;2007-10-12 13:34:32
5453;2;549;19,06;2005-12-04 23:55:16
5454;3;596;19,52;2006-05-14 10:37:32
5455;3;743;8,15;2007-11-02 20:33:10
5456;1;11;10,45;2007-03-11 05:57:42
5457;3;228;13,42;2008-10-01 02:38:18
5458;3;314;19,67;2009-10-09 03:40:37
5459;1;59;6,89;2007-01-03 00:07:46
5460;1;962;16,65;2007-08-31 08:35:38
5461;2;151;12,25;2009-09-20 03:45:59
5462;1;540;11,24;2005-09-12 04:21:06
5463;1;407;8,19;2006-06-25 18:41:45
5464;2;875;17,6;2006-03-16 16:24:59
5465;2;200;18,83;2005-05-22 17:37:53
5466;3;913;11,35;2009-04-30 16:35:04
5467;2;589;7,4;2006-05-01 08:27:35
5468;3;664;14,19;2009-02-06 17:47:12
5469;2;52;6,05;2005-11-03 22:59:21
5470;1;637;16,38;2008-08-15 01:26:11
5471;3;961;6,52;2006-10-16 17:04:38
5472;3;656;14,53;2007-04-04 18:39:15
5473;3;805;6,93;2009-03-12 16:46:13
5474;1;995;17,34;2008-08-02 21:52:08
5475;1;60;19,5;2007-07-06 15:46:48
5476;1;850;16,07;2008-05-04 01:09:00
5477;1;769;16,92;2008-12-19 00:41:26
5478;2;379;8,98;2008-08-01 17:07:11
5479;2;598;16,56;2006-09-09 14:54:25
5480;1;56;17,09;2006-11-04 09:26:21
5481;1;751;13,38;2005-05-29 16:58:34
5482;1;358;10,29;2006-12-30 02:37:32
5483;1;575;5,57;2006-12-10 06:00:48
5484;2;185;5,08;2005-05-07 07:14:00
5485;3;940;12,17;2005-06-12 08:38:23
5486;3;78;16,66;2006-12-21 11:03:21
5487;1;467;12,4;2008-09-21 14:38:57
5488;2;629;14,94;2005-11-12 23:21:05
5489;2;420;10,7;2008-10-20 06:39:27
5490;2;191;11,56;2007-07-23 14:10:36
5491;1;163;19,57;2009-05-05 15:14:43
5492;2;345;19,71;2009-01-04 21:42:04
5493;3;633;16,49;2009-02-11 15:51:15
5494;1;732;5,14;2006-08-19 08:02:41
5495;3;399;5,74;2009-03-12 13:02:06
5496;2;820;6,81;2005-12-11 14:50:10
5497;3;724;8,93;2008-10-17 21:51:45
5498;1;62;14,31;2009-10-07 14:35:59
5499;2;575;7,53;2008-11-04 02:55:58
5500;2;339;6,86;2009-10-11 09:19:24
5501;1;695;12,32;2005-04-14 04:54:58
5502;2;326;16,91;2005-11-04 22:58:37
5503;1;642;11,05;2006-01-27 07:56:04
5504;3;594;18,83;2008-04-29 02:34:45
5505;2;738;19,64;2007-06-27 04:55:24
5506;2;553;7,88;2006-07-05 21:09:56
5507;1;957;13,31;2009-04-01 06:02:31
5508;1;314;9,91;2007-11-10 11:28:58
5509;3;27;6,56;2005-10-09 03:59:15
5510;2;762;12,15;2005-08-24 02:00:38
5511;1;881;13,07;2006-02-28 15:12:30
5512;2;898;15,58;2009-09-20 05:54:40
5513;3;262;12,56;2007-02-19 18:26:08
5514;1;915;9,14;2005-12-31 23:38:04
5515;3;715;18,3;2008-07-04 04:36:49
5516;2;648;5,41;2005-12-15 15:56:57
5517;1;934;9,16;2008-07-04 22:30:00
5518;1;434;19,86;2009-03-21 17:54:29
5519;3;38;13,95;2008-02-23 01:29:55
5520;1;820;18,08;2006-04-20 08:39:52
5521;2;956;15,91;2008-08-22 19:33:32
5522;2;289;13,61;2009-06-24 16:09:14
5523;3;591;13,79;2006-11-02 22:02:57
5524;1;978;13,7;2006-07-06 06:43:47
5525;1;251;6,43;2009-12-28 01:02:18
5526;3;656;12,36;2005-02-03 04:27:32
5527;3;823;8,85;2009-07-30 13:34:53
5528;3;83;17,86;2007-06-08 11:13:19
5529;2;416;6,53;2007-05-29 21:24:46
5530;1;440;8,0;2009-02-03 04:05:06
5531;1;5;5,88;2009-07-30 12:29:03
5532;2;549;15,15;2005-09-05 04:26:20
5533;1;573;12,7;2008-12-30 21:19:38
5534;1;214;5,81;2009-09-13 03:50:38
5535;2;233;17,64;2007-02-19 03:04:25
5536;3;189;18,96;2009-10-19 22:46:30
5537;3;378;18,88;2006-05-24 14:53:54
5538;3;655;15,96;2005-04-01 08:30:15
5539;2;860;18,46;2005-07-05 22:39:59
5540;3;771;11,22;2006-06-14 13:25:13
5541;2;364;18,99;2007-12-04 00:58:07
5542;3;258;9,91;2006-08-10 05:54:13
5543;3;353;18,15;2006-11-07 10:58:30
5544;1;735;14,04;2005-05-07 12:23:30
5545;3;57;8,46;2009-10-24 18:45:01
5546;1;357;10,23;2005-05-16 15:41:44
5547;2;235;6,05;2006-04-13 01:10:11
5548;1;371;13,3;2007-12-04 05:00:52
5549;1;349;17,14;2009-08-03 01:37:25
5550;3;223;10,52;2006-12-21 14:27:47
5551;2;427;14,15;2006-06-12 08:40:17
5552;1;446;10,28;2007-09-30 02:51:58
5553;1;408;15,85;2009-09-28 18:39:15
5554;1;81;5,86;2009-05-31 19:05:53
5555;1;43;10,92;2005-07-02 11:43:15
5556;2;601;15,74;2006-07-13 17:27:02
5557;1;381;5,45;2006-09-07 06:18:27
5558;1;630;6,9;2009-02-23 19:22:47
5559;2;272;13,07;2007-04-28 15:37:13
5560;3;825;16,83;2007-01-28 10:08:38
5561;2;209;17,53;2008-06-25 20:32:50
5562;2;62;17,83;2005-02-24 09:55:41
5563;2;362;14,45;2008-06-03 18:53:02
5564;3;536;10,69;2006-04-07 09:40:05
5565;2;675;11,89;2008-01-02 20:58:23
5566;2;995;18,15;2006-08-31 12:19:22
5567;3;907;7,11;2007-07-16 06:12:23
5568;1;37;5,48;2008-07-19 18:44:04
5569;2;275;16,61;2006-05-03 03:49:54
5570;2;925;14,51;2008-06-28 07:38:03
5571;2;859;9,73;2008-06-28 00:10:21
5572;1;527;15,23;2007-07-18 18:19:37
5573;1;190;16,41;2007-06-22 22:39:52
5574;2;424;18,21;2007-11-05 06:55:53
5575;2;279;9,05;2007-12-26 22:13:41
5576;2;702;14,77;2006-10-25 03:12:41
5577;3;49;15,38;2008-05-29 06:48:06
5578;3;887;16,47;2007-11-14 04:14:20
5579;3;220;9,02;2009-04-07 18:26:17
5580;2;735;8,37;2005-08-09 08:52:12
5581;3;118;7,53;2005-06-27 22:39:23
5582;3;159;11,23;2009-05-26 13:37:46
5583;1;891;18,37;2009-06-02 23:08:04
5584;3;851;8,96;2005-02-07 15:46:43
5585;1;127;15,02;2008-08-12 13:08:09
5586;2;574;9,65;2005-11-11 03:15:30
5587;2;813;10,79;2007-02-05 05:23:34
5588;2;742;13,43;2007-12-13 23:50:51
5589;1;581;8,85;2009-01-06 18:14:30
5590;3;364;10,07;2007-09-17 05:09:24
5591;3;858;10,57;2005-05-28 19:04:02
5592;1;344;17,91;2006-07-23 15:50:28
5593;2;10;5,4;2007-03-15 13:55:09
5594;1;798;10,59;2008-01-03 12:43:24
5595;2;143;6,61;2005-10-14 09:24:12
5596;2;883;12,22;2005-10-06 05:10:52
5597;1;896;6,13;2008-03-23 08:14:24
5598;1;662;16,56;2006-03-17 15:19:56
5599;3;859;5,01;2007-07-13 01:27:21
5600;3;815;10,67;2006-05-31 00:55:13
5601;1;325;13,62;2007-11-29 12:36:16
5602;1;462;15,86;2007-05-05 06:09:38
5603;3;93;9,94;2007-05-23 06:27:32
5604;3;917;13,86;2006-02-17 16:58:21
5605;2;697;12,18;2006-10-31 07:52:03
5606;3;462;7,49;2005-06-21 18:25:08
5607;2;209;11,76;2006-08-26 08:23:45
5608;2;723;18,57;2009-02-01 00:51:26
5609;2;715;14,66;2007-01-20 17:08:51
5610;1;509;8,26;2006-12-09 16:45:24
5611;2;486;17,53;2005-06-16 23:53:56
5612;3;887;12,38;2006-10-03 03:30:15
5613;1;780;16,89;2008-06-15 08:14:03
5614;1;782;18,31;2009-12-25 16:58:05
5615;1;359;11,7;2005-12-21 18:58:05
5616;3;807;6,05;2009-11-28 21:16:57
5617;2;32;15,35;2007-06-18 07:08:39
5618;1;640;15,95;2008-10-29 11:15:22
5619;3;473;6,4;2005-01-02 14:28:40
5620;2;678;19,02;2007-12-03 15:02:46
5621;2;192;8,25;2007-06-08 22:04:42
5622;1;533;16,65;2006-01-13 15:49:42
5623;1;61;17,89;2007-03-11 23:34:58
5624;1;764;17,55;2007-03-19 05:04:36
5625;2;985;10,9;2008-09-26 12:53:29
5626;2;228;8,68;2005-04-03 00:19:26
5627;3;238;18,12;2007-09-16 00:03:29
5628;3;246;18,6;2006-05-19 00:23:09
5629;3;456;5,21;2008-05-31 08:57:43
5630;2;106;6,38;2008-01-17 07:19:08
5631;2;808;9,98;2008-11-19 19:58:34
5632;1;787;5,45;2006-12-07 23:58:54
5633;1;586;11,6;2008-04-11 14:25:18
5634;1;398;13,77;2005-06-30 08:21:43
5635;3;353;12,44;2008-05-09 23:51:26
5636;3;701;6,63;2008-05-09 04:23:21
5637;3;306;6,48;2009-03-07 20:38:56
5638;3;940;15,88;2007-01-26 15:16:39
5639;3;33;14,72;2008-03-01 17:08:25
5640;1;447;8,88;2008-02-01 07:15:06
5641;3;510;7,75;2007-03-24 05:54:52
5642;3;918;18,43;2008-03-25 13:20:05
5643;2;233;6,64;2008-03-28 08:14:41
5644;1;546;14,66;2008-09-14 21:54:35
5645;3;553;8,35;2006-08-11 14:47:28
5646;3;796;16,77;2006-07-14 02:58:30
5647;3;39;6,55;2008-01-27 21:46:58
5648;3;475;13,41;2008-10-03 16:23:38
5649;1;668;9,63;2006-02-28 18:18:54
5650;1;296;17,73;2007-05-25 08:29:53
5651;1;561;18,1;2009-09-04 10:03:03
5652;2;743;15,46;2007-06-22 05:24:15
5653;2;793;16,3;2009-06-25 19:26:52
5654;3;16;13,64;2007-06-22 06:36:53
5655;3;634;7,14;2006-05-08 11:13:49
5656;2;632;7,49;2006-11-19 10:21:57
5657;1;348;9,02;2005-05-21 17:29:33
5658;1;573;14,13;2009-05-29 18:28:20
5659;1;475;19,32;2007-03-13 05:12:06
5660;2;182;14,09;2006-07-14 18:44:55
5661;2;490;9,79;2005-07-17 18:02:29
5662;2;572;5,38;2009-08-24 10:38:28
5663;3;369;12,85;2006-11-28 16:38:27
5664;3;598;18,76;2008-04-03 16:04:56
5665;1;28;17,61;2008-08-09 10:08:46
5666;2;906;5,86;2005-04-19 02:32:44
5667;1;298;15,18;2009-06-27 09:27:55
5668;1;872;9,92;2009-07-10 00:36:50
5669;1;972;19,01;2005-08-03 22:39:28
5670;3;215;7,71;2005-02-21 09:47:23
5671;2;321;7,26;2007-04-21 05:24:09
5672;3;342;5,4;2006-12-29 05:25:43
5673;2;376;5,17;2006-04-09 16:07:56
5674;3;913;19,88;2008-12-30 06:46:38
5675;1;550;6,81;2006-07-15 15:29:37
5676;3;589;18,89;2007-09-18 12:45:39
5677;2;765;5,74;2006-06-19 04:20:02
5678;2;892;14,31;2006-07-28 14:35:32
5679;3;222;9,88;2007-01-01 12:52:14
5680;1;728;13,29;2006-03-08 05:58:08
5681;1;615;11,09;2006-11-18 01:11:27
5682;2;341;8,27;2007-04-30 05:41:11
5683;1;920;10,01;2007-05-30 14:46:53
5684;1;402;16,0;2008-08-22 12:57:09
5685;2;251;5,78;2005-03-30 08:22:54
5686;2;273;12,31;2009-11-21 10:30:49
5687;3;911;7,15;2008-09-01 23:07:10
5688;2;368;6,76;2006-09-05 03:15:06
5689;3;252;5,0;2009-04-03 00:30:32
5690;3;839;5,71;2009-05-11 20:15:08
5691;1;247;10,31;2006-07-09 10:06:20
5692;2;215;6,91;2009-10-29 18:23:39
5693;2;176;5,83;2007-12-31 21:53:07
5694;2;283;11,12;2009-03-18 08:41:54
5695;2;221;6,32;2009-07-19 21:34:45
5696;3;703;13,58;2008-07-29 22:30:44
5697;3;524;16,84;2007-01-15 11:17:07
5698;1;456;11,16;2009-02-05 05:26:22
5699;3;653;8,95;2008-06-20 10:49:39
5700;1;999;7,96;2006-02-22 17:16:14
5701;3;135;16,5;2008-03-08 08:19:33
5702;2;83;16,11;2009-12-27 02:38:56
5703;1;51;18,04;2009-07-27 13:35:59
5704;3;663;13,99;2009-02-15 16:09:47
5705;2;950;11,48;2006-02-19 07:46:25
5706;2;678;16,87;2009-06-14 00:21:24
5707;1;974;14,79;2006-10-03 16:27:41
5708;3;790;18,07;2009-02-11 02:27:07
5709;3;618;17,09;2008-04-19 22:04:08
5710;3;857;11,88;2006-10-08 03:36:32
5711;1;302;6,21;2009-12-10 23:08:15
5712;3;252;15,49;2005-11-27 12:13:15
5713;2;225;17,64;2006-12-03 01:11:27
5714;3;874;6,63;2006-07-25 07:40:58
5715;2;295;15,26;2008-09-30 18:34:20
5716;1;541;16,24;2009-08-22 23:53:01
5717;2;447;14,07;2008-05-31 08:45:52
5718;2;12;12,53;2008-06-27 00:07:48
5719;3;392;6,32;2009-01-09 23:02:33
5720;1;412;5,43;2006-02-08 16:14:46
5721;1;37;8,07;2007-12-07 13:08:19
5722;2;881;18,37;2009-11-18 01:52:21
5723;1;818;8,55;2005-01-18 04:11:05
5724;3;475;6,29;2006-09-27 05:40:39
5725;3;518;6,48;2005-03-21 06:52:32
5726;2;280;8,52;2005-06-22 10:16:52
5727;3;842;11,15;2008-08-11 10:01:02
5728;3;814;18,27;2006-06-24 08:14:18
5729;3;725;10,6;2008-06-11 21:19:54
5730;3;867;12,87;2007-01-13 21:44:43
5731;3;29;16,47;2006-01-29 10:07:54
5732;1;311;15,95;2005-10-13 17:09:22
5733;3;605;18,56;2006-02-10 21:42:09
5734;2;938;16,95;2007-08-20 11:28:29
5735;2;100;9,88;2006-10-21 12:27:45
5736;2;483;6,13;2008-12-16 14:45:17
5737;2;634;11,9;2007-12-27 03:03:58
5738;1;473;13,59;2009-02-25 00:17:32
5739;2;448;8,6;2009-02-23 12:09:23
5740;3;375;17,87;2005-06-08 09:41:26
5741;1;65;16,7;2006-09-11 08:18:55
5742;2;172;17,12;2006-10-19 01:28:53
5743;1;600;14,0;2008-08-01 18:54:39
5744;2;996;7,65;2009-10-20 05:54:38
5745;3;924;17,09;2008-01-17 14:58:45
5746;3;288;19,55;2005-08-19 10:22:35
5747;2;214;15,08;2007-09-06 22:14:42
5748;2;795;5,63;2008-01-23 19:23:21
5749;1;174;18,54;2009-09-11 09:58:34
5750;3;637;8,35;2005-09-03 22:45:38
5751;2;774;14,29;2009-01-02 06:35:57
5752;2;437;12,49;2009-04-19 06:44:39
5753;3;769;17,99;2008-11-09 23:53:29
5754;2;678;12,66;2008-02-10 11:37:15
5755;2;908;10,89;2006-09-25 04:55:18
5756;3;108;17,5;2005-05-21 18:24:56
5757;3;788;9,26;2006-06-08 06:45:56
5758;3;202;6,43;2008-07-06 08:49:54
5759;3;973;9,85;2005-04-12 14:12:57
5760;1;969;6,11;2006-04-09 15:58:00
5761;2;852;5,25;2008-05-03 18:34:21
5762;3;982;5,89;2007-12-03 22:40:34
5763;2;295;9,33;2008-10-03 16:02:59
5764;1;192;11,06;2007-11-15 02:58:12
5765;3;637;13,12;2008-09-03 23:59:17
5766;2;252;17,61;2008-02-13 22:46:35
5767;3;505;13,99;2005-12-05 12:22:28
5768;3;722;8,26;2009-05-28 13:29:49
5769;2;591;6,7;2007-10-07 17:39:46
5770;2;376;8,67;2006-06-28 05:07:44
5771;3;479;5,8;2007-12-02 12:30:36
5772;1;798;7,98;2009-07-12 02:18:56
5773;2;760;16,45;2009-09-03 03:48:37
5774;3;212;11,42;2007-03-08 06:09:34
5775;1;347;14,64;2005-05-18 04:33:38
5776;3;599;10,06;2008-09-19 00:48:05
5777;2;811;18,01;2007-09-15 17:15:42
5778;1;756;12,48;2009-07-21 16:19:51
5779;1;666;6,58;2006-10-20 01:12:38
5780;3;687;9,31;2009-06-20 21:06:08
5781;1;523;16,95;2006-04-11 21:34:44
5782;3;13;14,74;2006-01-19 15:14:36
5783;1;296;19,67;2006-10-28 13:01:00
5784;3;554;13,0;2005-04-10 16:48:19
5785;2;667;8,18;2007-06-18 09:46:16
5786;3;49;17,38;2005-05-08 01:14:09
5787;3;125;14,36;2007-09-24 20:36:46
5788;1;87;18,18;2009-10-19 21:51:51
5789;3;27;5,11;2007-03-26 16:02:00
5790;2;999;5,34;2006-03-19 00:25:14
5791;2;674;5,97;2005-07-24 19:44:29
5792;2;584;19,88;2006-10-26 08:16:39
5793;3;579;13,54;2009-07-16 04:27:52
5794;3;197;16,31;2006-01-21 03:53:52
5795;2;762;10,25;2006-05-10 03:10:52
5796;3;475;9,37;2005-08-25 10:27:51
5797;1;678;8,37;2009-10-12 10:35:58
5798;3;766;16,48;2009-10-16 23:38:14
5799;2;173;11,61;2007-06-26 14:34:06
5800;1;610;10,44;2006-07-15 20:49:04
5801;2;362;9,3;2009-02-17 00:43:13
5802;3;402;11,81;2007-03-06 03:35:53
5803;3;36;11,04;2009-05-08 09:17:20
5804;1;601;11,38;2009-08-01 05:52:17
5805;1;667;13,6;2007-07-20 04:13:59
5806;2;577;7,91;2008-11-19 23:34:47
5807;2;792;19,77;2008-04-05 23:12:59
5808;2;658;13,14;2009-09-06 08:14:55
5809;3;523;5,67;2007-08-28 05:41:04
5810;3;148;5,91;2008-08-19 04:36:07
5811;2;498;16,83;2009-12-22 04:35:34
5812;1;665;14,7;2008-10-05 18:32:51
5813;2;870;19,5;2009-06-16 09:33:31
5814;2;862;10,15;2009-05-30 12:50:05
5815;1;97;18,94;2006-10-31 04:09:59
5816;2;227;6,34;2006-11-04 00:01:30
5817;3;64;6,31;2006-10-24 09:07:07
5818;3;56;8,41;2005-11-26 08:20:23
5819;2;150;16,74;2007-12-27 17:45:45
5820;2;766;18,52;2008-09-16 12:18:39
5821;1;992;5,53;2008-01-28 11:05:11
5822;3;61;17,55;2009-10-31 09:04:21
5823;2;964;12,53;2006-06-02 18:26:21
5824;3;206;18,08;2009-06-25 08:21:58
5825;3;492;9,66;2008-05-28 12:52:02
5826;3;862;14,48;2005-09-03 07:43:41
5827;1;654;13,95;2009-10-13 02:17:00
5828;3;475;6,27;2009-01-26 06:29:45
5829;2;708;6,83;2007-09-14 20:24:31
5830;3;852;19,18;2008-03-18 21:06:16
5831;1;158;10,5;2007-07-07 12:58:06
5832;2;932;12,49;2006-07-06 08:02:49
5833;1;190;6,77;2008-07-22 01:06:01
5834;1;149;12,13;2006-11-16 17:37:44
5835;2;454;6,45;2007-07-15 15:08:06
5836;3;969;16,15;2008-05-02 20:20:41
5837;3;379;19,03;2009-02-08 14:39:45
5838;2;641;5,56;2007-01-01 22:51:18
5839;3;189;8,98;2005-01-13 13:05:43
5840;3;761;6,84;2006-09-15 12:47:20
5841;3;775;13,75;2008-02-01 22:59:25
5842;2;752;9,23;2008-07-23 08:37:03
5843;3;267;6,93;2008-05-14 14:25:03
5844;1;869;18,73;2006-03-16 05:42:07
5845;1;689;17,27;2006-05-11 05:59:14
5846;1;122;10,7;2006-11-20 07:30:49
5847;3;401;17,26;2006-01-20 00:50:57
5848;1;613;10,98;2009-05-26 11:35:01
5849;3;747;10,92;2007-06-27 00:58:59
5850;3;250;18,8;2007-04-16 11:41:28
5851;2;595;7,59;2007-04-22 19:03:51
5852;2;503;11,05;2006-02-24 01:47:16
5853;3;699;6,91;2008-08-28 06:46:43
5854;2;667;17,23;2007-05-07 01:22:14
5855;1;646;18,09;2005-05-12 07:07:03
5856;2;666;18,93;2009-09-01 15:39:39
5857;2;57;5,86;2007-11-15 23:56:16
5858;1;659;5,75;2005-01-12 21:48:18
5859;2;770;16,19;2007-08-02 09:17:10
5860;1;634;14,25;2007-03-27 21:00:05
5861;3;762;19,11;2008-03-27 14:59:56
5862;2;445;10,58;2005-07-26 12:21:39
5863;3;811;7,18;2007-12-12 19:32:34
5864;2;712;5,12;2005-05-23 18:59:40
5865;1;666;18,98;2008-08-31 14:59:44
5866;3;362;18,17;2009-05-29 22:48:06
5867;1;381;13,22;2009-08-14 21:24:56
5868;2;405;9,66;2008-01-03 01:45:55
5869;3;943;10,25;2007-05-16 23:27:38
5870;1;930;5,19;2009-09-07 23:09:20
5871;3;346;17,41;2008-02-22 16:36:05
5872;2;431;16,9;2007-08-17 21:31:46
5873;2;570;11,41;2007-07-13 00:40:24
5874;2;315;12,0;2005-10-08 04:41:01
5875;1;167;6,61;2006-05-29 16:56:39
5876;3;264;18,16;2005-01-06 14:21:09
5877;3;348;14,92;2007-11-18 05:05:44
5878;1;223;16,35;2005-12-30 20:58:18
5879;1;965;16,34;2006-01-28 13:17:49
